x-axis,1,2
second,Volt,Volt
-25.04000E-03,+646.30652E-03,-382.38693E-03
-25.01500E-03,+626.20602E-03,-374.84924E-03
-24.99000E-03,+646.30652E-03,-374.84924E-03
-24.96500E-03,+648.81909E-03,-374.84924E-03
-24.94000E-03,+648.81909E-03,-366.80904E-03
-24.91500E-03,+668.91959E-03,-370.32663E-03
-24.89000E-03,+648.81909E-03,-350.72864E-03
-24.86500E-03,+628.71858E-03,-358.76884E-03
-24.84000E-03,+648.81909E-03,-358.76884E-03
-24.81500E-03,+689.02009E-03,-358.76884E-03
-24.79000E-03,+689.02009E-03,-350.72864E-03
-24.76500E-03,+746.80903E-03,-346.70854E-03
-24.74000E-03,+729.22109E-03,-342.68844E-03
-24.71500E-03,+749.32160E-03,-342.68844E-03
-24.69000E-03,+769.42210E-03,-334.64824E-03
-24.66500E-03,+769.42210E-03,-338.16583E-03
-24.64000E-03,+809.62310E-03,-334.64824E-03
-24.61500E-03,+771.93466E-03,-334.64824E-03
-24.59000E-03,+807.11054E-03,-326.60804E-03
-24.56500E-03,+827.21104E-03,-322.08542E-03
-24.54000E-03,+771.93466E-03,-326.10552E-03
-24.51500E-03,+827.21104E-03,-318.56784E-03
-24.49000E-03,+849.82411E-03,-318.56784E-03
-24.46500E-03,+809.62310E-03,-314.04522E-03
-24.44000E-03,+849.82411E-03,-302.48743E-03
-24.41500E-03,+867.41205E-03,-310.52763E-03
-24.39000E-03,+890.02511E-03,-310.52763E-03
-24.36500E-03,+867.41205E-03,-302.48743E-03
-24.34000E-03,+925.20099E-03,-294.44723E-03
-24.31500E-03,+910.12562E-03,-294.44723E-03
-24.29000E-03,+890.02511E-03,-294.44723E-03
-24.26500E-03,+907.61305E-03,-294.44723E-03
-24.24000E-03,+930.22612E-03,-286.40703E-03
-24.21500E-03,+930.22612E-03,-282.38693E-03
-24.19000E-03,+930.22612E-03,-286.40703E-03
-24.16500E-03,+947.81406E-03,-278.36683E-03
-24.14000E-03,+930.22612E-03,-278.36683E-03
-24.11500E-03,+947.81406E-03,-273.84422E-03
-24.09000E-03,+967.91456E-03,-270.32663E-03
-24.06500E-03,+970.42712E-03,-270.32663E-03
-24.04000E-03,+970.42712E-03,-262.28643E-03
-24.01500E-03,+988.01506E-03,-257.76382E-03
-23.99000E-03,+1.00811556E+00,-262.28643E-03
-23.96500E-03,+1.01062813E+00,-262.28643E-03
-23.94000E-03,+1.01062813E+00,-254.24623E-03
-23.91500E-03,+1.03072863E+00,-254.24623E-03
-23.89000E-03,+1.05082913E+00,-246.20603E-03
