x-axis,1,2
second,Volt,Volt
-25.04000E-03,+282.02512E-03,-69.59171E-03
-25.01500E-03,+282.52763E-03,-68.58668E-03
-24.99000E-03,+290.06532E-03,-67.58166E-03
-24.96500E-03,+286.54774E-03,-67.58166E-03
-24.94000E-03,+290.56784E-03,-69.46608E-03
-24.91500E-03,+290.56784E-03,-67.58166E-03
-24.89000E-03,+290.56784E-03,-67.58166E-03
-24.86500E-03,+294.58794E-03,-65.57161E-03
-24.84000E-03,+298.60804E-03,-65.57161E-03
-24.81500E-03,+302.12562E-03,-64.56658E-03
-24.79000E-03,+298.60804E-03,-61.67714E-03
-24.76500E-03,+302.12562E-03,-65.57161E-03
-24.74000E-03,+306.14573E-03,-63.56156E-03
-24.71500E-03,+302.62814E-03,-61.55151E-03
-24.69000E-03,+314.18593E-03,-61.55151E-03
-24.66500E-03,+306.64824E-03,-62.55653E-03
-24.64000E-03,+314.68844E-03,-59.66708E-03
-24.61500E-03,+310.16583E-03,-60.42085E-03
-24.59000E-03,+314.68844E-03,-59.54146E-03
-24.56500E-03,+318.20603E-03,-58.53643E-03
-24.54000E-03,+314.68844E-03,-57.53141E-03
-24.51500E-03,+314.68844E-03,-57.53141E-03
-24.49000E-03,+322.72864E-03,-57.53141E-03
-24.46500E-03,+326.74874E-03,-55.52136E-03
-24.44000E-03,+322.72864E-03,-57.40578E-03
-24.41500E-03,+326.74874E-03,-54.39070E-03
-24.39000E-03,+330.26633E-03,-55.52136E-03
-24.36500E-03,+326.24623E-03,-53.51131E-03
-24.34000E-03,+322.72864E-03,-55.39573E-03
-24.31500E-03,+330.76884E-03,-50.37060E-03
-24.29000E-03,+330.26633E-03,-51.50126E-03
-24.26500E-03,+342.32663E-03,-49.49121E-03
-24.24000E-03,+338.80904E-03,-51.50126E-03
-24.21500E-03,+338.80904E-03,-51.50126E-03
-24.19000E-03,+338.80904E-03,-47.48116E-03
-24.16500E-03,+338.80904E-03,-47.48116E-03
-24.14000E-03,+338.80904E-03,-47.35553E-03
-24.11500E-03,+342.82914E-03,-47.48116E-03
-24.09000E-03,+338.80904E-03,-45.47111E-03
-24.06500E-03,+346.84924E-03,-45.21985E-03
-24.04000E-03,+338.80904E-03,-45.47111E-03
-24.01500E-03,+346.84924E-03,-44.34045E-03
-23.99000E-03,+354.88944E-03,-43.46105E-03
-23.96500E-03,+354.88944E-03,-42.33040E-03
-23.94000E-03,+354.88944E-03,-43.33543E-03
-23.91500E-03,+358.40703E-03,-39.44095E-03
-23.89000E-03,+354.88944E-03,-41.32538E-03
